date,state,cases
07/21/2020,HI,17
07/22/2020,HI,54
07/23/2020,HI,58
07/24/2020,HI,70
07/25/2020,HI,64
07/26/2020,HI,28
07/27/2020,HI,47
07/28/2020,HI,110
07/29/2020,HI,123
07/30/2020,HI,122
07/31/2020,HI,87
08/01/2020,HI,45
08/02/2020,HI,207
08/03/2020,HI,143
08/04/2020,HI,171
08/05/2020,HI,149
08/06/2020,HI,201
08/07/2020,HI,229
08/08/2020,HI,151
08/09/2020,HI,140
08/10/2020,HI,120
08/11/2020,HI,199
08/12/2020,HI,353
08/13/2020,HI,232
08/14/2020,HI,283
08/15/2020,HI,219
08/16/2020,HI,174
08/17/2020,HI,134
08/18/2020,HI,261
08/19/2020,HI,235
08/20/2020,HI,230
08/21/2020,HI,280
08/22/2020,HI,247
08/23/2020,HI,169
08/24/2020,HI,215
08/25/2020,HI,275
08/26/2020,HI,306
08/27/2020,HI,263
08/28/2020,HI,310
08/29/2020,HI,200
08/30/2020,HI,130
08/31/2020,HI,179
09/01/2020,HI,339
09/02/2020,HI,208
09/03/2020,HI,267
09/04/2020,HI,219
09/05/2020,HI,161
09/06/2020,HI,104
09/07/2020,HI,66
09/08/2020,HI,100
09/09/2020,HI,167
09/10/2020,HI,167
09/11/2020,HI,127
09/12/2020,HI,114
09/13/2020,HI,80
09/14/2020,HI,65
09/15/2020,HI,98
09/16/2020,HI,156
09/17/2020,HI,119
09/18/2020,HI,112
09/19/2020,HI,77
09/20/2020,HI,55
09/21/2020,HI,64
09/22/2020,HI,167
09/23/2020,HI,90
09/24/2020,HI,111
09/25/2020,HI,127
09/26/2020,HI,95
09/27/2020,HI,90
09/28/2020,HI,85
09/29/2020,HI,121
09/30/2020,HI,107
10/01/2020,HI,86
10/02/2020,HI,133
10/03/2020,HI,69
10/04/2020,HI,51
10/05/2020,HI,81
10/06/2020,HI,109
10/07/2020,HI,101
10/08/2020,HI,0
10/09/2020,HI,153
10/10/2020,HI,108
10/11/2020,HI,64
10/12/2020,HI,42
10/13/2020,HI,61
10/14/2020,HI,98
10/15/2020,HI,88
10/16/2020,HI,89
10/17/2020,HI,94
10/18/2020,HI,82
10/19/2020,HI,35
10/20/2020,HI,84
10/21/2020,HI,77
10/22/2020,HI,99
10/23/2020,HI,128
10/24/2020,HI,89
10/25/2020,HI,117
10/26/2020,HI,35
10/27/2020,HI,62
10/28/2020,HI,119
10/29/2020,HI,7
10/30/2020,HI,92
10/31/2020,HI,62
11/01/2020,HI,80
11/02/2020,HI,72
11/03/2020,HI,82
11/04/2020,HI,150
11/05/2020,HI,92
11/06/2020,HI,113
11/07/2020,HI,123
11/08/2020,HI,127
11/09/2020,HI,58
11/10/2020,HI,69
11/11/2020,HI,116
11/12/2020,HI,94
11/13/2020,HI,103
11/14/2020,HI,105
11/15/2020,HI,0
11/16/2020,HI,92
11/17/2020,HI,44
11/18/2020,HI,62
11/19/2020,HI,100
11/20/2020,HI,89
11/21/2020,HI,153
11/22/2020,HI,120
11/23/2020,HI,103
11/24/2020,HI,56
11/25/2020,HI,100
11/26/2020,HI,117
11/27/2020,HI,83
11/28/2020,HI,75
11/29/2020,HI,54
11/30/2020,HI,81
12/01/2020,HI,43
12/02/2020,HI,68
12/03/2020,HI,139
12/04/2020,HI,100
12/05/2020,HI,111
12/06/2020,HI,97
12/07/2020,HI,78
12/08/2020,HI,53
01/22/2020,GU,0
01/23/2020,GU,0
01/24/2020,GU,0
01/25/2020,GU,0
01/26/2020,GU,0
01/27/2020,GU,0
01/28/2020,GU,0
01/29/2020,GU,0
01/30/2020,GU,0
01/31/2020,GU,0
02/01/2020,GU,0
02/02/2020,GU,0
02/03/2020,GU,0
02/04/2020,GU,0
02/05/2020,GU,0
02/06/2020,GU,0
02/07/2020,GU,0
02/08/2020,GU,0
02/09/2020,GU,0
02/10/2020,GU,0
02/11/2020,GU,0
02/12/2020,GU,0
02/13/2020,GU,0
02/14/2020,GU,0
02/15/2020,GU,0
02/16/2020,GU,0
02/17/2020,GU,0
02/18/2020,GU,0
02/19/2020,GU,0
02/20/2020,GU,0
02/21/2020,GU,0
02/22/2020,GU,0
02/23/2020,GU,0
02/24/2020,GU,0
02/25/2020,GU,0
02/26/2020,GU,0
02/27/2020,GU,0
02/28/2020,GU,0
02/29/2020,GU,0
03/01/2020,GU,0
03/02/2020,GU,0
03/03/2020,GU,0
03/04/2020,GU,0
03/05/2020,GU,0
03/06/2020,GU,0
03/07/2020,GU,0
03/08/2020,GU,0
03/09/2020,GU,0
03/10/2020,GU,0
03/11/2020,GU,0
03/12/2020,GU,0
03/13/2020,GU,0
03/14/2020,GU,0
03/15/2020,GU,3
03/16/2020,GU,2
03/17/2020,GU,0
03/18/2020,GU,3
03/19/2020,GU,4
03/20/2020,GU,2
03/21/2020,GU,0
03/22/2020,GU,13
03/23/2020,GU,3
03/24/2020,GU,0
03/25/2020,GU,8
03/26/2020,GU,9
03/27/2020,GU,4
03/28/2020,GU,4
03/29/2020,GU,3
03/30/2020,GU,2
03/31/2020,GU,11
04/01/2020,GU,6
04/02/2020,GU,5
04/03/2020,GU,2
04/04/2020,GU,9
04/05/2020,GU,17
04/06/2020,GU,1
04/07/2020,GU,11
04/08/2020,GU,1
04/09/2020,GU,5
04/10/2020,GU,2
04/11/2020,GU,3
04/12/2020,GU,0
04/13/2020,GU,2
04/14/2020,GU,0
04/15/2020,GU,0
04/16/2020,GU,0
04/17/2020,GU,1
04/18/2020,GU,0
04/19/2020,GU,0
04/20/2020,GU,0
04/21/2020,GU,0
04/22/2020,GU,2
04/23/2020,GU,2
04/24/2020,GU,1
04/25/2020,GU,0
04/26/2020,GU,1
04/27/2020,GU,2
04/28/2020,GU,1
04/29/2020,GU,0
04/30/2020,GU,1
05/01/2020,GU,0
05/02/2020,GU,2
05/03/2020,GU,1
05/04/2020,GU,0
05/05/2020,GU,0
05/06/2020,GU,6
05/07/2020,GU,-4
05/08/2020,GU,0
05/09/2020,GU,0
05/10/2020,GU,0
05/11/2020,GU,1
05/12/2020,GU,0
05/13/2020,GU,-1
05/14/2020,GU,3
05/15/2020,GU,0
05/16/2020,GU,0
05/17/2020,GU,0
05/18/2020,GU,0
05/19/2020,GU,0
05/20/2020,GU,11
05/21/2020,GU,0
05/22/2020,GU,0
05/23/2020,GU,1
05/24/2020,GU,0
05/25/2020,GU,1
05/26/2020,GU,3
05/27/2020,GU,1
05/28/2020,GU,1
05/29/2020,GU,0
05/30/2020,GU,0
05/31/2020,GU,3
06/01/2020,GU,0
06/02/2020,GU,2
06/03/2020,GU,2
06/04/2020,GU,0
06/05/2020,GU,0
06/06/2020,GU,0
06/07/2020,GU,0
06/08/2020,GU,1
06/09/2020,GU,0
06/10/2020,GU,3
06/11/2020,GU,-1
06/12/2020,GU,0
06/13/2020,GU,0
06/14/2020,GU,3
06/15/2020,GU,1
06/16/2020,GU,2
06/17/2020,GU,4
06/18/2020,GU,8
06/19/2020,GU,22
06/20/2020,GU,0
06/21/2020,GU,0
06/22/2020,GU,3
06/23/2020,GU,1
06/24/2020,GU,5
06/25/2020,GU,16
06/26/2020,GU,0
06/27/2020,GU,0
06/28/2020,GU,6
06/29/2020,GU,4
06/30/2020,GU,10
07/01/2020,GU,13
07/02/2020,GU,6
07/03/2020,GU,0
07/04/2020,GU,4
07/05/2020,GU,11
07/06/2020,GU,2
07/07/2020,GU,4
07/08/2020,GU,2
07/09/2020,GU,1
07/10/2020,GU,2
07/11/2020,GU,0
07/12/2020,GU,0
07/13/2020,GU,0
07/14/2020,GU,1
07/15/2020,GU,1
07/16/2020,GU,0
07/17/2020,GU,3
07/18/2020,GU,1
07/19/2020,GU,1
07/20/2020,GU,10
07/21/2020,GU,1
07/22/2020,GU,2
07/23/2020,GU,5
07/24/2020,GU,0
07/25/2020,GU,0
07/26/2020,GU,9
07/27/2020,GU,3
07/28/2020,GU,2
07/29/2020,GU,3
07/30/2020,GU,2
07/31/2020,GU,0
08/01/2020,GU,0
08/02/2020,GU,12
08/03/2020,GU,7
08/04/2020,GU,14
08/05/2020,GU,8
08/06/2020,GU,14
08/07/2020,GU,0
08/08/2020,GU,0
08/09/2020,GU,7
08/10/2020,GU,16
08/11/2020,GU,15
08/12/2020,GU,28
08/13/2020,GU,25
08/14/2020,GU,0
08/15/2020,GU,0
08/16/2020,GU,56
08/17/2020,GU,19
08/18/2020,GU,22
08/19/2020,GU,0
08/20/2020,GU,168
08/21/2020,GU,0
08/22/2020,GU,0
08/23/2020,GU,140
08/24/2020,GU,77
08/25/2020,GU,0
08/26/2020,GU,248
08/27/2020,GU,8
08/28/2020,GU,47
08/29/2020,GU,0
08/30/2020,GU,108
08/31/2020,GU,52
09/01/2020,GU,0
09/02/2020,GU,113
09/03/2020,GU,59
09/04/2020,GU,0
09/05/2020,GU,0
09/06/2020,GU,0
09/07/2020,GU,0
09/08/2020,GU,94
09/09/2020,GU,133
09/10/2020,GU,17
09/11/2020,GU,0
09/12/2020,GU,0
09/13/2020,GU,0
09/14/2020,GU,64
09/15/2020,GU,39
09/16/2020,GU,79
09/17/2020,GU,29
09/18/2020,GU,0
09/19/2020,GU,0
09/20/2020,GU,0
09/21/2020,GU,73
09/22/2020,GU,43
09/23/2020,GU,73
09/24/2020,GU,23
09/25/2020,GU,0
09/26/2020,GU,0
09/27/2020,GU,0
09/28/2020,GU,157
09/29/2020,GU,0
09/30/2020,GU,45
10/01/2020,GU,62
10/02/2020,GU,67
10/03/2020,GU,0
10/04/2020,GU,0
10/05/2020,GU,201
10/06/2020,GU,50
10/07/2020,GU,66
10/08/2020,GU,55
10/09/2020,GU,0
10/10/2020,GU,0
10/11/2020,GU,181
10/12/2020,GU,0
10/13/2020,GU,171
10/14/2020,GU,86
10/15/2020,GU,111
10/16/2020,GU,0
10/17/2020,GU,0
10/18/2020,GU,0
10/19/2020,GU,348
10/20/2020,GU,82
10/21/2020,GU,88
10/22/2020,GU,85
10/23/2020,GU,0
10/24/2020,GU,0
10/25/2020,GU,195
10/26/2020,GU,82
10/27/2020,GU,48
10/28/2020,GU,0
10/29/2020,GU,162
10/30/2020,GU,0
10/31/2020,GU,0
11/01/2020,GU,0
11/02/2020,GU,0
11/03/2020,GU,184
11/04/2020,GU,91
11/05/2020,GU,101
11/06/2020,GU,73
11/07/2020,GU,0
11/08/2020,GU,0
11/09/2020,GU,396
11/10/2020,GU,181
11/11/2020,GU,0
11/12/2020,GU,196
11/13/2020,GU,74
11/14/2020,GU,0
11/15/2020,GU,0
11/16/2020,GU,0
11/17/2020,GU,0
11/18/2020,GU,0
11/19/2020,GU,0
11/20/2020,GU,528
11/21/2020,GU,0
11/22/2020,GU,0
11/23/2020,GU,0
11/24/2020,GU,0
11/25/2020,GU,253
11/26/2020,GU,63
11/27/2020,GU,0
11/28/2020,GU,0
11/29/2020,GU,84
11/30/2020,GU,37
12/01/2020,GU,31
12/02/2020,GU,22
12/03/2020,GU,0
12/04/2020,GU,17
12/05/2020,GU,0
12/06/2020,GU,45
12/07/2020,GU,15
12/08/2020,GU,20
01/22/2020,VT,0
01/23/2020,VT,0
01/24/2020,VT,0
01/25/2020,VT,0
01/26/2020,VT,0
01/27/2020,VT,0
01/28/2020,VT,0
01/29/2020,VT,0
01/30/2020,VT,0
01/31/2020,VT,0
02/01/2020,VT,0
02/02/2020,VT,0
02/03/2020,VT,0
02/04/2020,VT,0
02/05/2020,VT,0
02/06/2020,VT,0
02/07/2020,VT,0
02/08/2020,VT,0
02/09/2020,VT,0
02/10/2020,VT,0
02/11/2020,VT,0
02/12/2020,VT,0
02/13/2020,VT,0
02/14/2020,VT,0
02/15/2020,VT,0
02/16/2020,VT,0
02/17/2020,VT,0
02/18/2020,VT,0
02/19/2020,VT,0
02/20/2020,VT,0
02/21/2020,VT,0
02/22/2020,VT,0
02/23/2020,VT,0
02/24/2020,VT,0
02/25/2020,VT,0
02/26/2020,VT,0
02/27/2020,VT,0
02/28/2020,VT,0
02/29/2020,VT,0
03/01/2020,VT,0
03/02/2020,VT,0
03/03/2020,VT,0
03/04/2020,VT,0
03/05/2020,VT,0
03/06/2020,VT,0
03/07/2020,VT,0
03/08/2020,VT,1
03/09/2020,VT,0
03/10/2020,VT,0
03/11/2020,VT,0
03/12/2020,VT,1
03/13/2020,VT,0
03/14/2020,VT,1
03/15/2020,VT,1
03/16/2020,VT,4
03/17/2020,VT,2
03/18/2020,VT,2
03/19/2020,VT,4
03/20/2020,VT,13
03/21/2020,VT,20
03/22/2020,VT,3
03/23/2020,VT,23
03/24/2020,VT,20
03/25/2020,VT,28
03/26/2020,VT,33
03/27/2020,VT,28
03/28/2020,VT,27
03/29/2020,VT,24
03/30/2020,VT,21
03/31/2020,VT,37
04/01/2020,VT,28
04/02/2020,VT,17
04/03/2020,VT,51
04/04/2020,VT,72
04/05/2020,VT,51
04/06/2020,VT,31
04/07/2020,VT,32
04/08/2020,VT,30
04/09/2020,VT,23
04/10/2020,VT,51
04/11/2020,VT,32
04/12/2020,VT,16
04/13/2020,VT,21
04/14/2020,VT,2
04/15/2020,VT,9
04/16/2020,VT,9
04/17/2020,VT,11
04/18/2020,VT,24
04/19/2020,VT,9
04/20/2020,VT,4
04/21/2020,VT,2
04/22/2020,VT,5
04/23/2020,VT,2
04/24/2020,VT,2
04/25/2020,VT,16
04/26/2020,VT,8
04/27/2020,VT,4
04/28/2020,VT,7
04/29/2020,VT,0
04/30/2020,VT,4
05/01/2020,VT,13
05/02/2020,VT,7
05/03/2020,VT,11
05/04/2020,VT,5
05/05/2020,VT,4
05/06/2020,VT,2
05/07/2020,VT,8
05/08/2020,VT,2
05/09/2020,VT,3
05/10/2020,VT,6
05/11/2020,VT,-1
05/12/2020,VT,1
05/13/2020,VT,2
05/14/2020,VT,4
05/15/2020,VT,0
05/16/2020,VT,-1
05/17/2020,VT,8
05/18/2020,VT,0
05/19/2020,VT,4
05/20/2020,VT,1
05/21/2020,VT,5
05/22/2020,VT,2
05/23/2020,VT,2
05/24/2020,VT,2
05/25/2020,VT,6
05/26/2020,VT,5
05/27/2020,VT,4
05/28/2020,VT,3
05/29/2020,VT,1
05/30/2020,VT,2
05/31/2020,VT,4
06/01/2020,VT,2
06/02/2020,VT,5
06/03/2020,VT,2
06/04/2020,VT,35
06/05/2020,VT,2
06/06/2020,VT,18
06/07/2020,VT,18
06/08/2020,VT,12
06/09/2020,VT,9
06/10/2020,VT,10
06/11/2020,VT,15
06/12/2020,VT,10
06/13/2020,VT,6
06/14/2020,VT,2
06/15/2020,VT,1
06/16/2020,VT,2
06/17/2020,VT,-1
06/18/2020,VT,6
06/19/2020,VT,9
06/20/2020,VT,3
06/21/2020,VT,12
06/22/2020,VT,4
06/23/2020,VT,1
06/24/2020,VT,20
06/25/2020,VT,7
06/26/2020,VT,7
06/27/2020,VT,2
06/28/2020,VT,2
06/29/2020,VT,6
06/30/2020,VT,0
07/01/2020,VT,2
07/02/2020,VT,17
07/03/2020,VT,11
07/04/2020,VT,0
07/05/2020,VT,13
07/06/2020,VT,0
07/07/2020,VT,3
07/08/2020,VT,2
07/09/2020,VT,16
07/10/2020,VT,11
07/11/2020,VT,0
07/12/2020,VT,13
07/13/2020,VT,5
07/14/2020,VT,4
07/15/2020,VT,13
07/16/2020,VT,7
07/17/2020,VT,9
07/18/2020,VT,4
07/19/2020,VT,12
07/20/2020,VT,10
07/21/2020,VT,6
07/22/2020,VT,0
07/23/2020,VT,11
07/24/2020,VT,8
07/25/2020,VT,11
07/26/2020,VT,4
07/27/2020,VT,2
07/28/2020,VT,3
07/29/2020,VT,1
07/30/2020,VT,1
07/31/2020,VT,7
08/01/2020,VT,7
08/02/2020,VT,5
08/03/2020,VT,0
08/04/2020,VT,5
08/05/2020,VT,5
08/06/2020,VT,9
08/07/2020,VT,3
08/08/2020,VT,11
08/09/2020,VT,3
08/10/2020,VT,0
08/11/2020,VT,16
08/12/2020,VT,0
08/13/2020,VT,6
08/14/2020,VT,17
08/15/2020,VT,8
08/16/2020,VT,6
08/17/2020,VT,12
08/18/2020,VT,3
08/19/2020,VT,3
08/20/2020,VT,4
08/21/2020,VT,4
08/22/2020,VT,12
08/23/2020,VT,4
08/24/2020,VT,9
08/25/2020,VT,6
08/26/2020,VT,5
08/27/2020,VT,9
08/28/2020,VT,3
08/29/2020,VT,27
08/30/2020,VT,8
08/31/2020,VT,5
09/01/2020,VT,5
09/02/2020,VT,-4
09/03/2020,VT,2
09/04/2020,VT,10
09/05/2020,VT,5
09/06/2020,VT,1
09/07/2020,VT,3
09/08/2020,VT,3
09/09/2020,VT,7
09/10/2020,VT,0
09/11/2020,VT,20
09/12/2020,VT,-4
09/13/2020,VT,7
09/14/2020,VT,18
09/15/2020,VT,-1
09/16/2020,VT,1
09/17/2020,VT,2
09/18/2020,VT,2
09/19/2020,VT,4
09/20/2020,VT,5
09/21/2020,VT,6
09/22/2020,VT,0
09/23/2020,VT,1
09/24/2020,VT,9
09/25/2020,VT,8
09/26/2020,VT,0
09/27/2020,VT,3
09/28/2020,VT,3
09/29/2020,VT,4
09/30/2020,VT,6
10/01/2020,VT,0
10/02/2020,VT,13
10/03/2020,VT,10
10/04/2020,VT,7
10/05/2020,VT,32
10/06/2020,VT,4
10/07/2020,VT,6
10/08/2020,VT,11
10/09/2020,VT,8
10/10/2020,VT,11
10/11/2020,VT,19
10/12/2020,VT,0
10/13/2020,VT,10
10/14/2020,VT,17
10/15/2020,VT,0
10/16/2020,VT,14
10/17/2020,VT,9
10/18/2020,VT,11
10/19/2020,VT,19
10/20/2020,VT,0
10/21/2020,VT,16
10/22/2020,VT,15
10/23/2020,VT,29
10/24/2020,VT,27
10/25/2020,VT,30
10/26/2020,VT,10
10/27/2020,VT,30
10/28/2020,VT,7
10/29/2020,VT,35
10/30/2020,VT,0
10/31/2020,VT,2
11/01/2020,VT,22
11/02/2020,VT,40
11/03/2020,VT,48
11/04/2020,VT,1
11/05/2020,VT,35
11/06/2020,VT,23
11/07/2020,VT,21
11/08/2020,VT,45
11/09/2020,VT,23
11/10/2020,VT,47
11/11/2020,VT,73
11/12/2020,VT,116
11/13/2020,VT,92
11/14/2020,VT,100
11/15/2020,VT,46
11/16/2020,VT,119
11/17/2020,VT,96
11/18/2020,VT,57
11/19/2020,VT,149
11/20/2020,VT,148
11/21/2020,VT,88
11/22/2020,VT,83
11/23/2020,VT,85
11/24/2020,VT,32
11/25/2020,VT,81
11/26/2020,VT,79
11/27/2020,VT,99
11/28/2020,VT,28
11/29/2020,VT,67
11/30/2020,VT,72
12/01/2020,VT,67
12/02/2020,VT,222
12/03/2020,VT,181
12/04/2020,VT,121
12/05/2020,VT,131
12/06/2020,VT,121
12/07/2020,VT,65
12/08/2020,VT,100
01/22/2020,VI,0
01/23/2020,VI,0
01/24/2020,VI,0
01/25/2020,VI,0
01/26/2020,VI,0
01/27/2020,VI,0
01/28/2020,VI,0
01/29/2020,VI,0
01/30/2020,VI,0
01/31/2020,VI,0
02/01/2020,VI,0
02/02/2020,VI,0
02/03/2020,VI,0
02/04/2020,VI,0
02/05/2020,VI,0
02/06/2020,VI,0
02/07/2020,VI,0
02/08/2020,VI,0
02/09/2020,VI,0
02/10/2020,VI,0
02/11/2020,VI,0
02/12/2020,VI,0
02/13/2020,VI,0
02/14/2020,VI,0
02/15/2020,VI,0
02/16/2020,VI,0
02/17/2020,VI,0
02/18/2020,VI,0
02/19/2020,VI,0
02/20/2020,VI,0
02/21/2020,VI,0
02/22/2020,VI,0
02/23/2020,VI,0
02/24/2020,VI,0
02/25/2020,VI,0
02/26/2020,VI,0
02/27/2020,VI,0
02/28/2020,VI,0
02/29/2020,VI,0
03/01/2020,VI,0
03/02/2020,VI,0
03/03/2020,VI,0
03/04/2020,VI,0
03/05/2020,VI,0
03/06/2020,VI,0
03/07/2020,VI,0
03/08/2020,VI,0
03/09/2020,VI,0
03/10/2020,VI,0
03/11/2020,VI,0
03/12/2020,VI,0
03/13/2020,VI,0
03/14/2020,VI,0
03/15/2020,VI,1
03/16/2020,VI,1
03/17/2020,VI,0
03/18/2020,VI,1
03/19/2020,VI,0
03/20/2020,VI,3
03/21/2020,VI,0
03/22/2020,VI,11
03/23/2020,VI,0
03/24/2020,VI,0
03/25/2020,VI,0
03/26/2020,VI,0
03/27/2020,VI,2
03/28/2020,VI,4
03/29/2020,VI,0
03/30/2020,VI,7
03/31/2020,VI,0
04/01/2020,VI,0
04/02/2020,VI,7
04/03/2020,VI,3
04/04/2020,VI,2
04/05/2020,VI,0
04/06/2020,VI,1
04/07/2020,VI,2
04/08/2020,VI,0
04/09/2020,VI,5
04/10/2020,VI,0
04/11/2020,VI,1
04/12/2020,VI,0
04/13/2020,VI,0
04/14/2020,VI,0
04/15/2020,VI,0
04/16/2020,VI,2
04/17/2020,VI,1
04/18/2020,VI,0
04/19/2020,VI,-1
04/20/2020,VI,1
04/21/2020,VI,0
04/22/2020,VI,0
04/23/2020,VI,0
04/24/2020,VI,0
04/25/2020,VI,1
04/26/2020,VI,2
04/27/2020,VI,2
04/28/2020,VI,0
04/29/2020,VI,7
04/30/2020,VI,0
05/01/2020,VI,0
05/02/2020,VI,0
05/03/2020,VI,0
05/04/2020,VI,0
05/05/2020,VI,0
05/06/2020,VI,0
05/07/2020,VI,2
05/08/2020,VI,0
05/09/2020,VI,1
05/10/2020,VI,0
05/11/2020,VI,0
05/12/2020,VI,0
05/13/2020,VI,0
05/14/2020,VI,0
05/15/2020,VI,0
05/16/2020,VI,0
05/17/2020,VI,0
05/18/2020,VI,0
05/19/2020,VI,0
05/20/2020,VI,0
05/21/2020,VI,0
05/22/2020,VI,0
05/23/2020,VI,0
05/24/2020,VI,0
05/25/2020,VI,0
05/26/2020,VI,0
05/27/2020,VI,0
05/28/2020,VI,0
05/29/2020,VI,0
05/30/2020,VI,0
05/31/2020,VI,0
06/01/2020,VI,1
06/02/2020,VI,0
06/03/2020,VI,0
06/04/2020,VI,1
06/05/2020,VI,0
06/06/2020,VI,0
06/07/2020,VI,0
06/08/2020,VI,0
06/09/2020,VI,0
06/10/2020,VI,1
06/11/2020,VI,0
06/12/2020,VI,0
06/13/2020,VI,0
06/14/2020,VI,0
06/15/2020,VI,1
06/16/2020,VI,0
06/17/2020,VI,0
06/18/2020,VI,0
06/19/2020,VI,1
06/20/2020,VI,0
06/21/2020,VI,2
06/22/2020,VI,0
06/23/2020,VI,0
06/24/2020,VI,4
06/25/2020,VI,1
06/26/2020,VI,0
06/27/2020,VI,0
06/28/2020,VI,0
06/29/2020,VI,3
06/30/2020,VI,6
07/01/2020,VI,2
07/02/2020,VI,6
07/03/2020,VI,13
07/04/2020,VI,0
07/05/2020,VI,1
07/06/2020,VI,4
07/07/2020,VI,6
07/08/2020,VI,22
07/09/2020,VI,9
07/10/2020,VI,14
07/11/2020,VI,14
07/12/2020,VI,0
07/13/2020,VI,25
07/14/2020,VI,0
07/15/2020,VI,43
07/16/2020,VI,14
07/17/2020,VI,20
07/18/2020,VI,0
07/19/2020,VI,14
07/20/2020,VI,11
07/21/2020,VI,0
07/22/2020,VI,28
07/23/2020,VI,6
07/24/2020,VI,10
07/25/2020,VI,9
07/26/2020,VI,0
07/27/2020,VI,14
07/28/2020,VI,10
07/29/2020,VI,13
07/30/2020,VI,8
07/31/2020,VI,15
08/01/2020,VI,17
08/02/2020,VI,0
08/03/2020,VI,25
08/04/2020,VI,18
08/05/2020,VI,20
08/06/2020,VI,21
08/07/2020,VI,6
08/08/2020,VI,0
08/09/2020,VI,19
08/10/2020,VI,29
08/11/2020,VI,63
08/12/2020,VI,0
08/13/2020,VI,65
08/14/2020,VI,30
08/15/2020,VI,0
08/16/2020,VI,7
08/17/2020,VI,19
08/18/2020,VI,36
08/19/2020,VI,32
08/20/2020,VI,41
08/21/2020,VI,63
08/22/2020,VI,0
08/23/2020,VI,52
08/24/2020,VI,14
08/25/2020,VI,32
08/26/2020,VI,22
08/27/2020,VI,23
08/28/2020,VI,43
08/29/2020,VI,11
08/30/2020,VI,5
08/31/2020,VI,5
09/01/2020,VI,4
09/02/2020,VI,1
09/03/2020,VI,6
09/04/2020,VI,17
09/05/2020,VI,14
09/06/2020,VI,9
09/07/2020,VI,1
09/08/2020,VI,0
09/09/2020,VI,6
09/10/2020,VI,4
09/11/2020,VI,10
09/12/2020,VI,9
09/13/2020,VI,1
09/14/2020,VI,0
09/15/2020,VI,11
09/16/2020,VI,6
09/17/2020,VI,4
09/18/2020,VI,0
09/19/2020,VI,15
09/20/2020,VI,12
09/21/2020,VI,7
09/22/2020,VI,2
09/23/2020,VI,12
09/24/2020,VI,0
09/25/2020,VI,6
09/26/2020,VI,21
09/27/2020,VI,0
09/28/2020,VI,1
09/29/2020,VI,0
09/30/2020,VI,0
10/01/2020,VI,8
10/02/2020,VI,0
10/03/2020,VI,1
10/04/2020,VI,0
10/05/2020,VI,-5
10/06/2020,VI,-1
10/07/2020,VI,1
10/08/2020,VI,2
10/09/2020,VI,0
10/10/2020,VI,1
10/11/2020,VI,0
10/12/2020,VI,0
10/13/2020,VI,3
10/14/2020,VI,0
10/15/2020,VI,1
10/16/2020,VI,0
10/17/2020,VI,6
10/18/2020,VI,0
10/19/2020,VI,0
10/20/2020,VI,2
10/21/2020,VI,0
10/22/2020,VI,6
10/23/2020,VI,3
10/24/2020,VI,2
10/25/2020,VI,0
10/26/2020,VI,0
10/27/2020,VI,3
10/28/2020,VI,2
10/29/2020,VI,0
10/30/2020,VI,9
10/31/2020,VI,16
11/01/2020,VI,0
11/02/2020,VI,7
11/03/2020,VI,3
11/04/2020,VI,0
11/05/2020,VI,2
11/06/2020,VI,0
11/07/2020,VI,15
11/08/2020,VI,0
11/09/2020,VI,5
11/10/2020,VI,3
11/11/2020,VI,0
11/12/2020,VI,13
11/13/2020,VI,8
11/14/2020,VI,0
11/15/2020,VI,0
11/16/2020,VI,16
11/17/2020,VI,13
11/18/2020,VI,6
11/19/2020,VI,0
11/20/2020,VI,13
11/21/2020,VI,22
11/22/2020,VI,0
11/23/2020,VI,3
11/24/2020,VI,14
11/25/2020,VI,15
11/26/2020,VI,2
11/27/2020,VI,0
11/28/2020,VI,0
11/29/2020,VI,6
11/30/2020,VI,6
12/01/2020,VI,0
12/02/2020,VI,39
12/03/2020,VI,24
12/04/2020,VI,20
12/05/2020,VI,16
12/06/2020,VI,0
12/07/2020,VI,31
12/08/2020,VI,18
01/22/2020,MP,0
01/23/2020,MP,0
01/24/2020,MP,0
01/25/2020,MP,0
01/26/2020,MP,0
01/27/2020,MP,0
01/28/2020,MP,0
01/29/2020,MP,0
01/30/2020,MP,0
01/31/2020,MP,0
02/01/2020,MP,0
02/02/2020,MP,0
02/03/2020,MP,0
02/04/2020,MP,0
02/05/2020,MP,0
02/06/2020,MP,0
02/07/2020,MP,0
02/08/2020,MP,0
02/09/2020,MP,0
02/10/2020,MP,0
02/11/2020,MP,0
02/12/2020,MP,0
02/13/2020,MP,0
02/14/2020,MP,0
02/15/2020,MP,0
02/16/2020,MP,0
02/17/2020,MP,0
02/18/2020,MP,0
02/19/2020,MP,0
02/20/2020,MP,0
02/21/2020,MP,0
02/22/2020,MP,0
02/23/2020,MP,0
02/24/2020,MP,0
02/25/2020,MP,0
02/26/2020,MP,0
02/27/2020,MP,0
02/28/2020,MP,0
02/29/2020,MP,0
03/01/2020,MP,0
03/02/2020,MP,0
03/03/2020,MP,0
03/04/2020,MP,0
03/05/2020,MP,0
03/06/2020,MP,0
03/07/2020,MP,0
03/08/2020,MP,0
03/09/2020,MP,0
03/10/2020,MP,0
03/11/2020,MP,0
03/12/2020,MP,0
03/13/2020,MP,0
03/14/2020,MP,0
03/15/2020,MP,0
03/16/2020,MP,0
03/17/2020,MP,0
03/18/2020,MP,0
03/19/2020,MP,0
